id	281-001	281-003	281-004	281-005	281-006	281-007	281-008	281-009	281-010	281-011	281-012	281-013	Taxon
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	categorical
07d5ad7225e2a2b6628e2aca5d19f67e	0	0	0	0	0	0	0	0	0	0	21	0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__Urania-1B-19_marine_sediment_group; s__uncultured_planctomycete
5bb07e24d3c45ceff3cf9151dfefaff9	0	0	0	23	11	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Rhodothermaceae; g__uncultured; s__uncultured_Cytophaga
9d4ca20d09c8d4a896203fcf66676327	0	0	0	0	0	0	19	0	0	0	0	0	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter; s__uncultured_Peredibacter
f0f03a2d9725c7ac34af669a84def628	0	0	2	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group; s__uncultured_bacterium
18ab5537d9768099de77a869e34a1adf	0	7	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__uncultured
afbfadfada3365ee071de51437843342	0	0	0	0	0	0	0	0	4	0	0	0	d__Bacteria
2387ffb49d2eaaa0a6a8068223416a17	0	0	0	0	0	0	34	0	37	56	81	103	d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__uncultured_Latescibacteria
5e1c7094b4ac9e420f5c3231cfb70d79	0	0	0	18	37	11	0	0	0	56	48	53	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Sedimenticolaceae; g__uncultured; s__uncultured_bacterium
e0af81d789690c9bf76b1226c9323434	0	0	0	0	0	0	7	0	0	0	0	0	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190
410757d50a488caa9a53c0abd9073038	0	11	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Kryptonia; o__Kryptoniales; f__BSV26; g__BSV26; s__uncultured_Chlorobi
e36a8468eaf8181c3fc63bac190f0976	0	0	0	0	0	2	0	0	0	0	0	0	d__Bacteria
3ff4486346576d371d9e24236e99fd64	0	0	0	0	82	26	0	0	0	0	0	0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Lentimonas; s__uncultured_bacterium
03b52d42b6b220e9fbd307886fb612f7	0	0	0	0	0	0	2	0	0	0	0	0	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter
ff4e7af78debcf575fef6d2f44d70187	0	0	2	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Desulfobacterota; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_Dongia
f55be88c7e8c73dc24b881bead8bf970	0	0	0	12	0	0	0	0	0	0	0	0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum; s__Varibaculum_sp.
794314c1fb300b2231213c13b3302ac6	0	0	0	0	0	0	0	0	0	18	0	0	d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptospiraceae; g__RBG-16-49-21
b9813377acebda9c01ce2a6fa54b8ca5	0	0	0	0	0	0	0	0	0	0	21	0	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Blastopirellula
9c57ea408a2c6c222ae7b94a1c1015b7	0	0	22	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
b1a2adef24e4dde07eb4f77198b1a3e3	0	0	0	11	0	0	0	0	0	0	0	0	d__Bacteria; p__Planctomycetota; c__BD7-11; o__BD7-11; f__BD7-11; g__BD7-11; s__uncultured_marine
a8faef3e72da8dcbc16de08a97895161	0	0	0	0	0	0	24	0	0	16	0	8	d__Bacteria
8c907c69e5cdccf41959800ec297a1d4	0	18	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__uncultured_Roseburia
d99c484b85c4a6ed38c86c0f2e41190e	0	89	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group
b086be35d29e4df373e97681eae3b165	0	0	0	3	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acetobacter
6edeca668fcfab52e95cd9d34529729b	0	0	0	0	0	0	0	0	0	2	0	0	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Lloydbacteria; f__Candidatus_Lloydbacteria; g__Candidatus_Lloydbacteria; s__uncultured_bacterium
7773d34dffeaf67fdfc0ddf4963ece00	0	0	0	0	0	2	0	0	0	0	0	0	d__Bacteria
f062f0eec8801f6057b2d7b908e599d2	0	0	0	0	0	0	0	0	0	2	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS4_marine_group; s__unidentified_marine
02c36e4a5678be6778428fe2eb135dac	0	0	0	0	0	0	8	0	0	11	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA10353_marine_group; f__UBA10353_marine_group; g__UBA10353_marine_group
5d5ab300d19b6459fc1a1d8ee0143593	0	0	0	0	3	0	0	0	0	0	0	0	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_bacterium
8d2a2305906fff75844405517142e500	0	0	0	0	0	0	18	0	0	36	32	0	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__uncultured_actinobacterium
0ecfca931efaa399a14ee85921a445a6	0	0	0	0	0	0	0	0	0	17	24	19	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi
504b99cc37fe3f7d0eb238e1be06d462	0	0	0	0	34	0	0	0	0	0	0	0	d__Bacteria; p__Calditrichota; c__Calditrichia; o__Calditrichales; f__Calditrichaceae; g__Calditrichaceae; s__uncultured_bacterium
1ef1d0527c87e4280388f8f674024cc3	0	36	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium
d528bc377c1b5d76833079358b178df6	0	0	0	2	0	0	0	0	0	0	0	0	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__PB19; f__PB19; g__PB19
a32794457626ad8027bb6f0eda11b6bd	0	0	0	0	0	0	0	0	0	2	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia
980e5bce81379d46270ee93d56a4dd3e	0	0	0	0	0	0	0	0	6	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__EF100-94H03; g__EF100-94H03; s__uncultured_bacterium
71fb6736f110851766fe99c79d1bfb0c	0	0	0	3	0	0	0	0	0	0	0	0	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium
29681d8cda43d806496ba5bc9045b3cc	0	0	118	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium
70e231a3a22f6d3eb112ebc9305b6f46	0	0	0	0	0	0	0	0	0	0	17	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured
da5e888e5fa562b8617d730d92666bde	0	0	0	7	0	0	0	0	0	0	0	0	d__Bacteria; p__Nitrospinota; c__P9X2b3D02; o__P9X2b3D02; f__P9X2b3D02; g__P9X2b3D02
247d5cd1be6ef1c11da4f675753c3ec3	0	0	0	0	0	0	0	0	0	0	22	0	d__Bacteria; p__Acidobacteriota; c__Subgroup_21; o__Subgroup_21; f__Subgroup_21; g__Subgroup_21; s__uncultured_bacterium
ec5bdc3ddddf610530784eb7a3b212dd	0	0	0	0	0	0	0	0	0	0	0	2	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Babeliales; g__Babeliales; s__uncultured_bacterium
3b755a00d6bf9fa1f01c96171a5856fe	0	0	0	0	3	0	0	0	0	0	0	0	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_Verrucomicrobia
f74f7027fab0171178035b3bf6950e40	0	0	0	0	0	0	0	0	0	0	0	12	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfobacteraceae
30dd476c17e7e0adc4ab2b8039d7754f	0	0	0	0	0	0	0	2	0	0	0	0	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__uncultured_bacterium
7226e0bd72a6786a108debca610c1e44	0	0	0	0	0	0	0	0	0	6	7	10	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans
49d89412a347c8f72c3ee8071be5596b	0	0	0	0	17	0	0	0	0	0	0	6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__uncultured; s__sulfur-oxidizing_bacterium
235efdd587c58baa6a2ce0899ebfb8e4	0	0	0	0	2	0	0	0	0	0	0	0	d__Bacteria
5e22646daf3e67f43fc5f22b84615b97	0	0	0	0	0	0	0	0	0	0	4	0	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter
b0e7915e95e1a6bd1bbd19dc006a487d	0	0	0	0	0	0	0	0	0	0	0	5	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Pycnococcus_provasolii
8dfc5f3bd5350620c1153a66e58c88a9	0	23	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-006; s__Clostridium_sp.
dcb452cb9d6ee4589fb8cc583a2388b6	0	0	0	0	0	0	0	0	0	0	0	11	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Milano-WF1B-44; f__Milano-WF1B-44; g__Milano-WF1B-44; s__uncultured_bacterium
b1499d69f0a116e013e1e7a2a14a847c	0	0	0	0	0	0	42	0	58	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Colwellia
e6a87f274cfeb7a19075afedf19851f5	0	0	11	0	0	0	0	0	0	0	0	9	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila
43f1e66c1ff72c38c2621b953c8fcc2a	0	0	0	0	0	0	9	0	0	0	0	0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_bacterium
03e2749b55152a9f1b53ae4c50556932	0	0	0	0	0	0	0	0	5	0	0	11	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02; s__uncultured_bacterium
47fbb365254a602b04416ebb692a7064	0	0	0	0	0	0	0	0	0	4	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Kiloniellaceae; g__uncultured
61fa6d71b5d4c18b26c9c13c75bb101e	0	0	0	0	0	0	0	0	0	0	0	2	d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__uncultured_delta
28370d60b8b15482b565bf2e5e2adac4	0	0	0	0	0	6	0	0	0	0	0	0	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190
22c8ed0e690e05bd190572732a0c3154	0	0	0	0	0	0	0	0	0	0	3	0	d__Bacteria; p__Planctomycetota; c__vadinHA49; o__vadinHA49; f__vadinHA49; g__vadinHA49; s__uncultured_bacterium
af830c91f2dccfc94d3b850142f8efeb	0	0	0	0	4	0	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Negativicoccus; s__Negativicoccus_succinicivorans
4ab561486ea89559c82d46a6b6b0a053	87	52	65	0	48	107	44	0	0	0	0	50	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Gallicola; s__uncultured_bacterium
4e44f6c06f1b2867e958c6b1ac0368b8	0	0	23	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis; s__Clostridium_sp.
e3c9eccd7293bd6ec599b482a85c2f91	0	2	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); s__uncultured_bacterium
e6467d7a57bce3f936f097f56f1d789f	52	36	35	0	0	0	0	9434	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Tyzzerella; s__Tyzzerella_sp.
bd087c8dfaa27301707288652a602ccf	0	0	0	0	0	0	0	0	0	0	14	19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
0b05a947230fc346fff157177fbdc080	19	33	0	0	16	0	0	0	0	0	0	0	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__uncultured; s__uncultured_actinobacterium
a9fedcab47c757dbc9aa3fad2ce7bfc2	6	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfobacteraceae
aaf7eb1b7277bb08381a96c736036a74	0	0	0	0	0	0	0	0	0	0	0	9	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031
5242f3ccf16f5c1460b1a6e2f109149b	0	0	0	0	43	38	0	0	0	0	41	0	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae
e36ad63e9e89a975fa8c1d0b8e9635d8	0	0	0	7	13	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__uncultured; s__uncultured_bacterium
95b108740c773f0c1031df56915c502d	0	0	0	0	0	0	6	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Croceicoccus
48c1d1929cca5794ed3fa62114ab4981	4	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pirellula
da75fe7662d7e23b7d7094b42779e23c	0	0	0	0	0	0	0	0	0	0	0	15	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__uncultured_bacterium
86d20a5e86009a6fbff8cd7d3a47da3e	0	0	0	0	0	0	21	0	0	8	11	13	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Sva0996_marine_group; s__uncultured_bacterium
febf2e2ee27e0339c659aa8aba5c3200	0	0	0	0	12	0	0	0	5	24	24	20	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485; s__metagenome
fa6d724a7e555dc86a46fd6d41d53084	0	0	0	0	0	0	0	0	10	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__uncultured; s__uncultured_bacterium
674b7871ef53dc0f16a2755bfb75497d	0	0	0	7	5	0	0	0	0	0	0	0	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__hydrothermal_vent
042bc87c0301b0c160588d490b0798a0	0	0	0	0	0	0	0	8	0	0	0	24	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus
e23a174aa76959d958a0178c5a24441a	0	0	0	0	0	0	0	0	0	0	2	0	d__Bacteria; p__Firmicutes; c__Bacilli
5e882bdef8783c861bea36c88c0d217c	0	0	0	0	0	24	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
61407b3d5a38ca3b158027341734d7c2	0	0	0	0	0	0	87	0	70	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae; g__Cyanobium_PCC-6307
808b722fea78d5dd725f7d93fd8ea16f	0	2	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Obscuribacterales; f__Obscuribacteraceae; g__Obscuribacteraceae; s__uncultured_bacterium
bbeaf2cd9d7cffcabaa7fe829909fec4	7	0	14	6	0	0	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Gastranaerophilales; f__Gastranaerophilales; g__Gastranaerophilales
07672c533bf7209e24b7ec8cb0284041	0	0	0	0	0	0	0	0	0	2	0	5	d__Bacteria; p__Planctomycetota
5c7528f9d9ef9b0166b215749046f6c0	0	0	0	0	0	2	0	0	0	0	0	0	Unassigned
39f7623ac10f829678af3007fa628604	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria
254698fbe1c9e948837dc75bed27ebc0	0	0	0	72	173	64	616	59	346	65	54	56	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
3d035936570db3a3128522ac20dc373e	0	0	0	0	0	39	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium
f4e23f6811fa67543b64f6211a9706b0	0	27	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__uncultured; s__uncultured_bacterium
861b409d836d4328081608488acf28ef	0	0	0	0	0	0	0	0	0	8	0	0	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans; s__uncultured_bacterium
20f2e607059b02ebba0496baaed5ca5b	0	0	0	0	32	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Defluviicoccales; f__Defluviicoccaceae; g__Defluviicoccus; s__uncultured_Alphaproteobacteria
4ba8bb682fdcd74da9fd919824e62451	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria; p__Planctomycetota; c__vadinHA49; o__vadinHA49; f__vadinHA49; g__vadinHA49; s__uncultured_organism
7ef2d666711ddc8e1582b0bd28ef64db	0	0	0	0	5	0	0	0	0	0	0	0	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Sediminispirochaeta; s__uncultured_organism
a4ccf2a0d4ee304432322eba2e28dc6f	0	0	0	0	0	0	0	0	2	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__37-13; g__37-13; s__uncultured_bacterium
e838fd65f5d38ed1c63a023fa2164807	0	0	0	0	0	0	0	0	0	0	0	2	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae; g__Cyanobium_PCC-6307
10a9fb2cea6179ebe630ef74e6a999cb	2	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta
1976d25fa975a163ce5aeb6a7511545b	0	0	0	0	0	0	3	0	0	0	0	0	Unassigned
4425af1cb37e17dafd50e2df7af67cf5	0	0	0	0	4	0	0	0	0	0	0	0	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__P.palmC41; f__P.palmC41; g__P.palmC41; s__uncultured_Lentisphaerae
9af43ddaae195fc49a39ef5c00397a0e	0	0	0	0	16	0	0	0	0	56	56	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Sedimenticolaceae; g__Candidatus_Thiodiazotropha; s__Candidatus_Thiodiazotropha
0334e66945fe6a7298b4ca689a594cb5	0	0	5	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__Blastocatella
77debdefc1e6b50e7da49a23969ebe80	0	0	0	0	0	0	0	0	0	0	2	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae; g__Ercella; s__metagenome
3e73adeacb0ea20730bf18f5d0991428	0	0	0	0	2	0	0	0	0	0	0	0	Unassigned
0e86ecc09fc1cf48120d25c8533a3066	0	0	0	0	17	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__unidentified
90e5b6f2a2c3335c599ec0e2a04be0da	0	0	0	0	0	0	0	0	0	0	0	2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Glaciecola; s__Alteromonas_macleodii
e492dd9a8e549e4a4b94b9907d4711c1	0	5	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerotruncus
f2221bebbc48d0e8e5cee32be3364a9c	0	0	0	0	0	0	68	0	68	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__uncultured
25b8ab6c83a96def9c9a224128a80dae	0	0	0	0	102	59	160	0	155	177	138	160	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__KI89A_clade; f__KI89A_clade; g__KI89A_clade
ec9e4faf56cca08338ffea315f2fa55e	0	0	0	0	0	0	0	0	0	0	0	8	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__Blastocatella
e31c9be8247727097c2b753c971fa81b	0	0	0	0	18	0	111	0	94	27	24	29	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Ulvibacter; s__uncultured_bacterium
88a13d713b588b88821158193adc39d0	0	0	0	0	0	0	12	0	12	0	0	8	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Verruc-01; s__uncultured_organism
c465e7788f5d9586d9e5503bd1b17ab1	0	0	0	0	0	0	0	0	0	5	0	0	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured
71373bfeb221e8e8500da25a085c6bc7	0	0	0	0	14	0	0	0	0	0	0	0	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__uncultured_bacterium
4088baa6725229d5e62a25cfb3091c53	0	31	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_gnavus_group
bb4d9a15bac20f0257d8539641968ad2	0	0	0	0	0	0	25	0	20	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Minutocellus_sp.
3c9e026323192a19dba85760ba061ede	0	0	10	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
e1d71bc45b3f111a34ec098623717d6a	0	0	0	0	6	0	0	0	0	0	0	0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured; s__uncultured_bacterium
3f1c128fa2f97dbc21009707b46eeb88	0	0	0	0	0	0	0	0	0	0	0	9	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_planctomycete
7ff0d889045f7a0ba5711252a9dc9ea1	0	0	0	176	377	90	63	0	55	138	102	100	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Sva1033; f__Sva1033; g__Sva1033
900e243b27f57fca67b6d1142be8099e	0	0	0	0	0	0	28	0	28	109	101	102	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__4572-13; g__4572-13; s__uncultured_bacterium
0f3ba5d4e4f5b075a3a6f24161bdfe38	0	0	0	80	124	66	64	26	69	34	22	28	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella
cc571561c748433504b9df48323d381f	0	0	0	0	0	0	120	0	65	78	48	64	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia
c26122115d0711199fe43e8eab714521	0	0	0	27	40	17	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
a35d5c3fe33ff0100431ab2a50328017	0	0	0	0	0	0	0	0	0	0	16	13	d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__uncultured; s__uncultured_gamma
643fbd95ec42ead8a3431d881408242d	0	16	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
d1ad75378a86d7e724b38ad0dc4464ed	0	0	0	0	12	0	0	0	0	0	0	0	d__Bacteria; p__Acidobacteriota; c__AT-s3-28; o__AT-s3-28; f__AT-s3-28; g__AT-s3-28; s__uncultured_bacterium
627dec7b153845eb147269997d0316bd	0	0	0	0	45	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__Candidatus_Thiobios; s__uncultured_gamma
7dc07169c3006b777b198a0ee4048370	0	0	0	0	0	0	0	0	0	0	35	56	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__uncultured
775af45678c3f062161a69cdda551e67	0	0	0	0	0	0	0	0	0	0	4	0	Unassigned
9d5533e314df175155d6f07631e40c0b	0	9	0	0	0	0	0	0	0	7	14	11	d__Bacteria; p__Bacteroidota; c__Kryptonia; o__Kryptoniales; f__BSV26; g__BSV26; s__uncultured_bacterium
